Order ID,Customer ID,Product ID,Postal Code,Order Date,Sales,Quantity,Discount,Profit
CA-2021-112725,EH-14125,FUR-CH-10000863,94110.0,2021-01-30,120.78399999999999,1,0.2,-13.5882
CA-2019-136196,TP-21415,FUR-FU-10004017,11520.0,2019-11-28,322.59000000000003,3,0.0,64.518
CA-2021-106068,RB-19330,OFF-BI-10000962,78745.0,2021-10-23,9.761999999999997,3,0.8,-15.131100000000004
CA-2021-106068,RB-19330,OFF-ST-10004507,78745.0,2021-10-23,13.719999999999999,1,0.2,1.2005
CA-2021-106068,RB-19330,TEC-AC-10002942,78745.0,2021-10-23,55.2,1,0.2,-2.070000000000004
CA-2021-106068,RB-19330,OFF-ST-10002344,78745.0,2021-10-23,259.136,4,0.2,-58.305599999999984
CA-2021-100160,CB-12025,OFF-LA-10002475,19134.0,2021-09-07,29.24,5,0.2,9.868500000000001
CA-2021-100160,CB-12025,OFF-PA-10003072,19134.0,2021-09-07,15.552000000000003,3,0.2,5.4432
CA-2021-100160,CB-12025,OFF-EN-10001509,19134.0,2021-09-07,4.896000000000001,3,0.2,1.6523999999999992
CA-2020-139689,MP-17965,OFF-BI-10004781,37620.0,2020-12-29,38.088,4,0.7,-27.93119999999999
CA-2020-139689,MP-17965,OFF-BI-10000145,37620.0,2020-12-29,2.8080000000000007,3,0.7,-1.9656000000000002
CA-2019-101091,SW-20245,TEC-AC-10003280,19140.0,2019-12-05,47.984,2,0.2,0.5997999999999966
CA-2019-101091,SW-20245,OFF-BI-10001107,19140.0,2019-12-05,26.064000000000007,6,0.7,-19.98239999999999
CA-2018-126907,SM-20950,OFF-PA-10000533,60610.0,2018-11-01,15.696000000000002,3,0.2,5.1011999999999995
US-2020-164588,AP-10915,OFF-AR-10003056,31907.0,2020-04-16,12.84,3,0.0,3.723599999999999
CA-2021-115546,AH-10465,TEC-PH-10002834,10035.0,2021-05-14,539.97,3,0.0,134.9925
CA-2021-115546,AH-10465,OFF-ST-10002214,10035.0,2021-05-14,22.58,2,0.0,5.870799999999999
CA-2019-163587,EP-13915,OFF-LA-10004484,3820.0,2019-03-14,16.52,4,0.0,7.5992
CA-2019-163587,EP-13915,OFF-BI-10003091,3820.0,2019-03-14,671.9399999999999,3,0.0,315.81179999999995
US-2021-106131,TP-21565,TEC-AC-10003027,80013.0,2021-01-14,169.06400000000002,7,0.2,-14.793099999999995
US-2021-106131,TP-21565,OFF-ST-10003638,80013.0,2021-01-14,168.624,9,0.2,14.754599999999996
CA-2019-160213,AR-10825,OFF-PA-10003848,11561.0,2019-03-08,19.44,3,0.0,9.3312
CA-2018-157924,HA-14920,OFF-ST-10002352,91104.0,2018-10-11,31.92,4,0.0,8.299199999999999
CA-2018-157924,HA-14920,FUR-CH-10000229,91104.0,2018-10-11,433.56800000000004,2,0.2,-65.03520000000005
CA-2019-100216,HJ-14875,OFF-PA-10000788,85204.0,2019-04-13,31.104000000000006,6,0.2,10.8864
CA-2019-100216,HJ-14875,OFF-PA-10002968,85204.0,2019-04-13,54.816,3,0.2,17.815199999999997
CA-2021-100601,JK-15370,OFF-ST-10002486,93727.0,2021-11-16,48.86,7,0.0,0.9771999999999981
CA-2020-152163,JF-15355,OFF-BI-10002215,29203.0,2020-07-01,14.2,2,0.0,6.531999999999999
CA-2020-152163,JF-15355,OFF-PA-10000788,29203.0,2020-07-01,12.96,2,0.0,6.2208000000000006
CA-2020-152163,JF-15355,OFF-BI-10003364,29203.0,2020-07-01,58.34,2,0.0,28.0032
CA-2019-154340,EK-13795,OFF-AR-10003582,92704.0,2019-11-29,56.3,2,0.0,15.764000000000003
CA-2018-128846,RS-19765,TEC-PH-10003273,29203.0,2018-04-07,629.9499999999999,5,0.0,163.78700000000003
CA-2018-128846,RS-19765,OFF-PA-10000100,29203.0,2018-04-07,122.97,3,0.0,60.255300000000005
CA-2020-148593,BD-11320,OFF-PA-10001776,90045.0,2020-06-16,46.349999999999994,5,0.0,21.784499999999998
US-2021-119039,BF-11170,OFF-BI-10004182,94109.0,2021-03-06,14.976,9,0.2,5.428800000000001
CA-2021-128426,JK-15730,OFF-BI-10000756,77036.0,2021-10-07,4.239999999999999,5,0.8,-6.359999999999999
US-2021-136868,CR-12820,TEC-AC-10001539,10035.0,2021-10-06,319.96,4,0.0,115.1856
US-2021-136868,CR-12820,OFF-PA-10002377,10035.0,2021-10-06,17.04,3,0.0,7.667999999999999
US-2021-136868,CR-12820,OFF-ST-10000991,10035.0,2021-10-06,344.90999999999997,3,0.0,10.347300000000004
CA-2020-143749,AG-10300,FUR-BO-10002853,2038.0,2020-12-05,81.94,1,0.0,20.485
CA-2020-111493,CM-12160,TEC-AC-10004510,21215.0,2020-10-21,98.16,6,0.0,9.815999999999995
CA-2021-112536,SG-20890,OFF-BI-10003712,78501.0,2021-05-18,6.873999999999999,7,0.8,-10.654700000000002
CA-2021-112536,SG-20890,OFF-BI-10002571,78501.0,2021-05-18,1.9959999999999996,1,0.8,-3.293400000000001
CA-2021-112536,SG-20890,OFF-ST-10004835,78501.0,2021-05-18,8.928,2,0.2,0.6696
CA-2020-157714,CS-12175,OFF-PA-10004022,52240.0,2020-09-26,9.99,1,0.0,4.4955
CA-2021-166709,HL-15040,TEC-CO-10004722,19711.0,2021-11-17,10499.97,3,0.0,5039.9856
CA-2019-129392,DM-13015,OFF-PA-10004248,77070.0,2019-07-08,21.12,5,0.2,6.599999999999999
CA-2019-150875,HK-14890,FUR-TA-10000577,83704.0,2019-11-16,696.42,2,0.0,160.1766
CA-2019-150875,HK-14890,TEC-PH-10001254,83704.0,2019-11-16,304.776,3,0.2,22.858199999999982
CA-2019-154200,BG-11740,OFF-AR-10001044,92105.0,2019-06-18,51.98,2,0.0,15.074199999999998
CA-2020-124233,CK-12595,FUR-FU-10002597,90032.0,2020-04-08,24.700000000000003,5,0.0,10.374
US-2019-134271,RF-19735,OFF-LA-10004093,10024.0,2019-04-18,21.93,3,0.0,10.307099999999998
US-2020-161683,CJ-12010,OFF-AP-10000179,19134.0,2020-12-03,394.81600000000003,4,0.2,93.7688
US-2020-161683,CJ-12010,OFF-BI-10001072,19134.0,2020-12-03,18.192000000000004,4,0.7,-14.553600000000003
CA-2019-143105,MA-17560,OFF-LA-10004093,10024.0,2019-12-10,7.31,1,0.0,3.4356999999999998
CA-2019-143105,MA-17560,TEC-CO-10002095,10024.0,2019-12-10,799.984,2,0.2,249.99499999999998
CA-2019-143105,MA-17560,OFF-PA-10002713,10024.0,2019-12-10,41.28,6,0.0,18.988799999999998
CA-2019-143105,MA-17560,OFF-PA-10002254,10024.0,2019-12-10,184.66,7,0.0,84.94359999999999
CA-2018-145387,AM-10705,OFF-AR-10001683,2920.0,2018-10-31,49.25,5,0.0,18.715000000000003
CA-2018-145387,AM-10705,OFF-PA-10002195,2920.0,2018-10-31,10.16,2,0.0,4.7752
CA-2018-145387,AM-10705,FUR-FU-10002364,2920.0,2018-10-31,14.76,2,0.0,4.280399999999998
CA-2018-145387,AM-10705,OFF-BI-10004001,2920.0,2018-10-31,34.08,2,0.0,15.676799999999997
CA-2018-145387,AM-10705,FUR-FU-10000023,2920.0,2018-10-31,17.669999999999998,3,0.0,7.774800000000001
CA-2018-145387,AM-10705,FUR-CH-10002320,2920.0,2018-10-31,1604.9,5,0.0,481.4699999999999
CA-2018-145387,AM-10705,FUR-TA-10003238,2920.0,2018-10-31,385.686,1,0.3,-60.607800000000026
CA-2021-109715,AH-10585,OFF-PA-10004965,60623.0,2021-12-09,15.984000000000002,2,0.2,4.994999999999999
CA-2018-166457,PF-19120,OFF-PA-10003016,40475.0,2018-05-05,9.42,3,0.0,4.238999999999999
CA-2018-166457,PF-19120,OFF-AR-10003651,40475.0,2018-05-05,6.56,2,0.0,1.9023999999999992
CA-2018-166457,PF-19120,OFF-PA-10001363,40475.0,2018-05-05,24.56,2,0.0,11.543199999999999
CA-2020-164637,RD-19480,OFF-BI-10003876,46544.0,2020-03-04,128.39999999999998,3,0.0,64.19999999999999
CA-2018-103590,JL-15505,OFF-EN-10004007,10550.0,2018-11-30,62.28,4,0.0,29.2716
CA-2019-111234,AB-10600,OFF-LA-10002271,90004.0,2019-02-18,9.24,3,0.0,4.4352
CA-2021-149881,NC-18535,FUR-BO-10003894,94110.0,2021-04-01,482.664,8,0.15,85.17599999999997
CA-2021-149881,NC-18535,TEC-MA-10000418,94110.0,2021-04-01,4799.9839999999995,2,0.2,359.9987999999996
CA-2021-134565,TB-21400,OFF-PA-10004243,98103.0,2021-06-11,37.94,2,0.0,18.211199999999998
CA-2021-134565,TB-21400,OFF-BI-10001759,98103.0,2021-06-11,18.288,6,0.2,6.6293999999999995
CA-2021-134565,TB-21400,TEC-MA-10001570,98103.0,2021-06-11,385.80000000000007,5,0.2,130.20749999999998
CA-2021-134565,TB-21400,OFF-ST-10004804,98103.0,2021-06-11,102.96,2,0.0,1.029600000000002
CA-2021-134565,TB-21400,FUR-BO-10001519,98103.0,2021-06-11,174.42000000000002,3,0.0,41.860800000000005
CA-2020-108644,SJ-20215,OFF-BI-10000343,62301.0,2020-09-30,1.9639999999999995,2,0.8,-3.2406000000000006
US-2018-102631,EB-13840,FUR-FU-10003930,60623.0,2018-12-13,94.428,3,0.6,-42.49259999999998
CA-2021-120327,WB-21850,OFF-FA-10004854,50322.0,2021-11-11,45.92,4,0.0,21.5824
CA-2019-154970,SR-20740,FUR-CH-10003396,98103.0,2019-01-05,61.584,1,0.2,-6.928200000000004
CA-2020-113803,VG-21805,OFF-PA-10001994,47374.0,2020-03-24,22.48,1,0.0,10.3408
CA-2021-100223,LS-16945,FUR-FU-10003601,75220.0,2021-07-05,332.028,9,0.6,-348.62940000000003
CA-2021-100223,LS-16945,OFF-BI-10003429,75220.0,2021-07-05,11.393999999999998,9,0.8,-17.6607
CA-2021-100223,LS-16945,OFF-PA-10000232,75220.0,2021-07-05,15.552000000000003,3,0.2,5.6376
CA-2021-100223,LS-16945,OFF-PA-10002195,75220.0,2021-07-05,31.104000000000006,6,0.2,11.2752
CA-2021-100223,LS-16945,OFF-BI-10004492,75220.0,2021-07-05,6.315999999999998,1,0.8,-10.421400000000002
CA-2018-168823,MA-17560,OFF-PA-10004000,19143.0,2018-09-21,11.352000000000002,3,0.2,4.1151
CA-2018-168823,MA-17560,OFF-LA-10004425,19143.0,2018-09-21,20.808000000000003,9,0.2,7.0226999999999995
CA-2020-162404,NF-18475,OFF-BI-10000948,61107.0,2020-07-23,11.415999999999997,4,0.8,-18.836400000000005
CA-2021-104024,MD-17860,OFF-AR-10001972,19134.0,2021-08-29,9.408000000000001,7,0.2,0.7056000000000004
CA-2021-147144,MZ-17335,OFF-AR-10004587,98105.0,2021-03-26,19.83,1,0.0,5.948999999999998
CA-2021-158673,KB-16600,OFF-PA-10000994,49505.0,2021-12-29,209.7,2,0.0,100.65599999999999
CA-2018-133704,MA-17995,OFF-AP-10001366,90004.0,2018-09-20,43.92,4,0.0,11.858400000000003
CA-2018-133704,MA-17995,OFF-BI-10001636,90004.0,2018-09-20,20.232,3,0.2,6.575399999999998
CA-2020-159142,ME-17320,TEC-PH-10001448,22153.0,2020-04-04,149.97,3,0.0,5.9987999999999815
CA-2020-159142,ME-17320,OFF-PA-10001776,22153.0,2020-04-04,27.81,3,0.0,13.070699999999999
CA-2018-138436,JD-15895,TEC-AC-10002323,90036.0,2018-03-26,66.30000000000001,3,0.0,8.619000000000003
CA-2021-117702,LS-16975,OFF-AR-10004582,21215.0,2021-11-28,1.64,1,0.0,0.7379999999999999
CA-2021-117702,LS-16975,FUR-FU-10000576,21215.0,2021-11-28,1049.2,5,0.0,272.79200000000003
CA-2021-117702,LS-16975,FUR-FU-10004270,21215.0,2021-11-28,20.9,5,0.0,7.523999999999999
CA-2020-157336,SJ-20500,OFF-BI-10004236,6824.0,2020-12-01,88.08,6,0.0,40.516799999999996
CA-2020-157336,SJ-20500,FUR-CH-10004997,6824.0,2020-12-01,751.92,4,0.0,150.38400000000001
CA-2018-168130,BS-11365,FUR-CH-10000988,10011.0,2018-09-19,887.103,7,0.1,177.42059999999998
CA-2019-155068,RA-19285,TEC-PH-10004897,33801.0,2019-10-23,55.944,7,0.2,-13.286700000000002
CA-2019-155068,RA-19285,OFF-AR-10002656,33801.0,2019-10-23,10.688,2,0.2,2.271199999999999
CA-2019-155068,RA-19285,TEC-PH-10004924,33801.0,2019-10-23,11.824,2,0.2,1.0346000000000006
CA-2021-163160,TS-21610,OFF-PA-10003127,61032.0,2021-10-13,63.312,3,0.2,20.576399999999996
CA-2021-163160,TS-21610,OFF-BI-10000778,61032.0,2021-10-13,96.78399999999998,4,0.8,-145.17600000000002
CA-2021-163160,TS-21610,FUR-FU-10001424,61032.0,2021-10-13,10.476,3,0.6,-6.809400000000004
CA-2019-101924,KB-16585,OFF-BI-10000962,97504.0,2019-09-04,9.762,2,0.7,-6.833400000000001
CA-2020-124793,MM-18280,FUR-CH-10002880,98103.0,2020-03-14,196.784,2,0.2,-22.138200000000012
CA-2021-118367,LO-17170,OFF-EN-10004386,10035.0,2021-10-28,47.98,2,0.0,23.99
CA-2021-164819,RS-19420,OFF-LA-10001045,6824.0,2021-10-15,13.049999999999999,5,0.0,6.002999999999999
CA-2021-158344,CC-12475,TEC-AC-10002006,56560.0,2021-08-07,63.96,4,0.0,19.827599999999997
CA-2021-123351,KT-16480,OFF-AP-10001242,31907.0,2021-09-21,80.48,1,0.0,24.144
CA-2021-110429,DM-13015,OFF-BI-10000216,19143.0,2021-11-03,11.673000000000002,3,0.7,-7.782
US-2020-131611,EP-13915,FUR-TA-10002774,77036.0,2020-11-05,863.1279999999999,8,0.3,-160.29520000000008
US-2020-131611,EP-13915,OFF-BI-10004364,77036.0,2020-11-05,3.563999999999999,3,0.8,-6.237000000000002
US-2020-131611,EP-13915,FUR-BO-10000780,77036.0,2020-11-05,956.6647999999999,7,0.32,-225.09759999999991
US-2020-131611,EP-13915,OFF-BI-10001989,77036.0,2020-11-05,12.587999999999997,3,0.8,-20.140800000000006
US-2020-131611,EP-13915,TEC-AC-10004001,77036.0,2020-11-05,171.96,5,0.2,45.139500000000005
US-2021-124821,AM-10705,FUR-TA-10000688,98115.0,2021-06-25,871.4,4,0.0,148.13799999999992
CA-2019-166975,SH-20635,FUR-FU-10003930,38301.0,2019-11-26,692.472,11,0.2,190.42980000000006
CA-2020-123806,LA-16780,FUR-FU-10000965,21215.0,2020-11-24,207.76,4,0.0,85.1816
US-2021-158505,SF-20200,TEC-PH-10004071,84107.0,2021-07-21,71.92800000000001,9,0.2,6.293699999999998
US-2021-158505,SF-20200,OFF-AR-10001044,84107.0,2021-07-21,25.99,1,0.0,7.537099999999999
CA-2019-142692,AG-10495,OFF-BI-10004140,98105.0,2019-10-23,3.5920000000000005,1,0.2,1.1224999999999996
CA-2019-123456,KN-16450,OFF-AP-10002684,75220.0,2019-07-09,48.63199999999999,2,0.8,-121.58000000000004
CA-2021-151358,NF-18595,OFF-ST-10000046,98105.0,2021-08-18,323.1,2,0.0,61.38900000000001
US-2020-107440,BS-11365,TEC-MA-10001047,8701.0,2020-04-16,9099.93,7,0.0,2365.9817999999996
US-2020-107440,BS-11365,FUR-FU-10000550,8701.0,2020-04-16,9.96,2,0.0,3.2867999999999995
US-2020-107440,BS-11365,OFF-BI-10002432,8701.0,2020-04-16,25.299999999999997,5,0.0,11.890999999999998
CA-2018-166989,RM-19675,OFF-PA-10004470,10011.0,2018-11-14,11.36,2,0.0,5.225599999999999
CA-2018-166989,RM-19675,FUR-CH-10001797,10011.0,2018-11-14,69.264,2,0.1,14.62239999999999
CA-2018-103100,AB-10105,OFF-LA-10003720,46203.0,2018-12-20,3.69,1,0.0,1.7343
CA-2018-103100,AB-10105,OFF-BI-10004600,46203.0,2018-12-20,1103.97,3,0.0,496.78649999999993
CA-2019-105690,CA-11965,FUR-BO-10003965,77642.0,2019-11-21,246.13279999999997,2,0.32,-76.01159999999997
CA-2019-105690,CA-11965,OFF-LA-10000240,77642.0,2019-11-21,11.696,2,0.2,3.9473999999999996
CA-2019-105690,CA-11965,TEC-CO-10001571,77642.0,2019-11-21,439.992,1,0.2,164.997
CA-2021-127516,EH-14005,OFF-ST-10000736,37211.0,2021-12-28,64.784,1,0.2,-12.956800000000005
US-2019-117184,ON-18715,OFF-BI-10002082,77095.0,2019-05-17,33.279999999999994,5,0.8,-49.92
US-2019-117184,ON-18715,OFF-PA-10002250,77095.0,2019-05-17,14.088000000000001,3,0.2,4.9308
CA-2021-102407,AT-10435,OFF-AR-10000122,90004.0,2021-12-09,11.16,2,0.0,2.789999999999999
CA-2021-102407,AT-10435,FUR-TA-10003748,90004.0,2021-12-09,896.328,9,0.2,22.408199999999994
CA-2021-102407,AT-10435,OFF-AP-10001394,90004.0,2021-12-09,189.0,1,0.0,68.03999999999999
CA-2021-130967,EB-13870,TEC-PH-10004896,19140.0,2021-03-10,53.982,3,0.4,-10.796399999999995
CA-2021-101581,DW-13195,FUR-TA-10002607,97756.0,2021-10-22,177.225,5,0.5,-120.51299999999998
CA-2021-169124,MB-17305,FUR-FU-10001215,95610.0,2021-07-03,129.39000000000001,3,0.0,54.34380000000001
CA-2021-117261,TH-21235,OFF-ST-10000419,90032.0,2021-09-04,54.32,4,0.0,0.5431999999999988
CA-2021-129021,PO-18850,TEC-PH-10001459,32303.0,2021-08-23,4367.896000000001,13,0.2,327.59220000000005
CA-2021-129021,PO-18850,OFF-PA-10000241,32303.0,2021-08-23,49.568000000000005,2,0.2,15.489999999999997
CA-2021-129021,PO-18850,OFF-AP-10003040,32303.0,2021-08-23,161.376,6,0.2,12.103199999999994
CA-2021-129021,PO-18850,FUR-FU-10001852,32303.0,2021-08-23,2.7840000000000003,2,0.2,0.41759999999999986
CA-2021-129021,PO-18850,OFF-PA-10000141,32303.0,2021-08-23,8.72,5,0.2,2.942999999999999
CA-2018-123253,DE-13255,OFF-AR-10002804,44107.0,2018-08-22,3.912,1,0.2,1.0269000000000001
CA-2020-121601,MO-17500,OFF-EN-10003862,75056.0,2020-10-04,59.751999999999995,7,0.2,19.4194
CA-2018-162278,AH-10585,FUR-FU-10000448,98105.0,2018-10-26,63.92,4,0.0,3.195999999999998
CA-2018-162278,AH-10585,TEC-PH-10000526,98105.0,2018-10-26,383.96000000000004,5,0.2,38.396000000000015
CA-2020-161095,CS-12250,OFF-BI-10002764,90032.0,2020-06-28,7.752000000000001,3,0.2,2.8101
CA-2020-161095,CS-12250,OFF-BI-10001524,90032.0,2020-06-28,33.568000000000005,2,0.2,11.748799999999997
CA-2018-125829,WB-21850,TEC-PH-10001079,90045.0,2018-11-04,666.344,7,0.2,66.63439999999997
CA-2018-125829,WB-21850,FUR-TA-10002041,90045.0,2018-11-04,573.728,4,0.2,-64.54439999999997
CA-2018-125829,WB-21850,OFF-BI-10001036,90045.0,2018-11-04,21.936000000000003,3,0.2,8.225999999999999
CA-2018-125829,WB-21850,OFF-PA-10000223,90045.0,2018-11-04,19.44,3,0.0,9.3312
CA-2018-125829,WB-21850,TEC-MA-10003246,90045.0,2018-11-04,447.9680000000001,4,0.2,139.98999999999995
CA-2018-123127,SP-20620,OFF-AP-10001962,11561.0,2018-09-08,16.78,2,0.0,4.195
CA-2019-115945,AB-10165,OFF-AR-10004062,90045.0,2019-06-25,20.96,2,0.0,5.24
CA-2019-115945,AB-10165,OFF-BI-10004330,90045.0,2019-06-25,88.752,3,0.2,27.734999999999996
CA-2019-115945,AB-10165,OFF-ST-10001963,90045.0,2019-06-25,304.23,3,0.0,9.126899999999992
CA-2019-136735,HA-14920,OFF-EN-10002230,94110.0,2019-07-26,167.86,2,0.0,78.8942
US-2021-136189,DC-13285,FUR-FU-10000175,23223.0,2021-12-07,82.38,6,0.0,25.537799999999997
CA-2018-152345,ST-20530,TEC-PH-10004897,87105.0,2018-12-29,23.976000000000003,3,0.2,-5.694300000000001
CA-2018-152345,ST-20530,OFF-ST-10003123,87105.0,2018-12-29,33.29,1,0.0,7.989599999999999
US-2019-147662,KB-16315,OFF-BI-10001658,44312.0,2019-02-14,14.952000000000004,2,0.7,-11.961599999999997
US-2019-147662,KB-16315,TEC-PH-10002834,44312.0,2019-02-14,323.98199999999997,3,0.4,-80.99550000000002
US-2019-147662,KB-16315,OFF-BI-10002160,44312.0,2019-02-14,2.2860000000000005,2,0.7,-1.6763999999999997
US-2019-147662,KB-16315,OFF-AR-10004999,44312.0,2019-02-14,14.352000000000002,3,0.2,0.8969999999999998
US-2019-147662,KB-16315,TEC-AC-10003280,44312.0,2019-02-14,71.976,3,0.2,0.8996999999999957
CA-2020-153346,TB-21355,OFF-AR-10000315,7060.0,2020-01-25,9.209999999999999,3,0.0,2.3025
CA-2020-153346,TB-21355,OFF-PA-10000007,7060.0,2020-01-25,18.0,5,0.0,8.28
CA-2021-118360,JC-15775,OFF-PA-10000791,10011.0,2021-04-01,42.92999999999999,9,0.0,19.318499999999997
CA-2021-149853,PO-18850,OFF-PA-10000556,33012.0,2021-10-03,15.552000000000003,3,0.2,5.4432
CA-2021-149853,PO-18850,OFF-AP-10000804,33012.0,2021-10-03,17.92,5,0.2,1.12
CA-2021-107909,SS-20875,TEC-AC-10001998,98052.0,2021-09-01,19.99,1,0.0,6.796599999999998
CA-2021-107909,SS-20875,OFF-BI-10003476,98052.0,2021-09-01,22.92,5,0.2,8.021999999999998
CA-2019-112375,RD-19720,TEC-AC-10003237,32114.0,2019-12-21,50.88,6,0.2,14.628000000000005
CA-2019-112375,RD-19720,OFF-EN-10003798,32114.0,2019-12-21,27.312,2,0.2,9.2178
CA-2019-154795,GZ-14470,OFF-EN-10003068,86442.0,2019-12-20,7.920000000000001,1,0.2,2.7719999999999994
CA-2019-154795,GZ-14470,FUR-FU-10002088,86442.0,2019-12-20,14.368000000000002,2,0.2,3.9512
CA-2019-125234,SN-20710,TEC-AC-10000158,90049.0,2019-11-27,107.97,3,0.0,22.6737
CA-2019-125234,SN-20710,OFF-PA-10000482,90049.0,2019-11-27,113.82,3,0.0,53.49539999999999
CA-2021-133501,DK-12895,OFF-PA-10004888,37064.0,2021-08-27,5.184000000000001,1,0.2,1.8144
US-2018-129609,VM-21835,OFF-AR-10003478,46368.0,2018-03-22,16.28,2,0.0,6.5120000000000005
CA-2021-130309,GB-14575,OFF-ST-10003208,22204.0,2021-12-17,544.38,3,0.0,157.87019999999993
CA-2021-105410,ND-18370,OFF-BI-10004970,94110.0,2021-03-19,19.824,6,0.2,6.690599999999999
CA-2021-105410,ND-18370,TEC-PH-10000038,94110.0,2021-03-19,657.504,6,0.2,-131.50080000000005
CA-2021-105410,ND-18370,TEC-AC-10001552,94110.0,2021-03-19,99.54,2,0.0,10.949399999999997
CA-2021-105410,ND-18370,TEC-AC-10002926,94110.0,2021-03-19,199.96,4,0.0,85.98280000000001
CA-2020-120355,MM-17260,FUR-CH-10001394,10801.0,2020-09-18,631.782,2,0.1,140.39599999999993
CA-2020-120355,MM-17260,FUR-FU-10004053,10801.0,2020-09-18,60.72,3,0.0,26.1096
CA-2021-169894,MV-17485,OFF-BI-10004230,85204.0,2021-11-24,20.724000000000004,2,0.7,-15.197599999999994
CA-2021-169894,MV-17485,OFF-ST-10000060,85204.0,2021-11-24,415.87200000000007,8,0.2,-41.587199999999996
US-2021-100482,JL-15130,OFF-ST-10001325,43130.0,2021-04-11,16.768,2,0.2,1.4672
US-2021-100482,JL-15130,TEC-AC-10003441,43130.0,2021-04-11,27.12,2,0.2,-4.746000000000001
CA-2021-107748,AG-10330,TEC-PH-10003215,95207.0,2021-12-10,95.84,4,0.2,34.742
CA-2021-107748,AG-10330,OFF-PA-10002005,95207.0,2021-12-10,12.96,2,0.0,6.2208000000000006
CA-2021-153654,MD-17860,OFF-BI-10004465,28806.0,2021-11-24,19.008000000000003,8,0.7,-12.671999999999997
CA-2019-155600,RO-19780,OFF-BI-10000545,37042.0,2019-12-04,1598.0580000000002,7,0.7,-1065.3719999999998
CA-2019-155600,RO-19780,OFF-AR-10003752,37042.0,2019-12-04,36.96,4,0.2,12.011999999999999
CA-2021-162565,RR-19315,OFF-PA-10001937,60505.0,2021-12-11,10.368000000000002,2,0.2,3.6288
CA-2021-162565,RR-19315,FUR-FU-10004306,60505.0,2021-12-11,77.72000000000001,1,0.6,-66.062
CA-2021-162565,RR-19315,FUR-CH-10003973,60505.0,2021-12-11,520.4639999999999,2,0.3,-14.870399999999961
CA-2020-127642,CP-12340,OFF-PA-10000565,2886.0,2020-05-21,111.96,2,0.0,54.8604
US-2021-163195,LL-16840,TEC-PH-10003875,70506.0,2021-02-17,29.160000000000004,3,0.0,8.456399999999999
CA-2021-111332,NC-18340,OFF-AR-10001953,58103.0,2021-05-20,131.94,3,0.0,35.6238
CA-2021-111332,NC-18340,OFF-AR-10001374,58103.0,2021-05-20,25.92,4,0.0,8.2944
CA-2021-111332,NC-18340,OFF-ST-10003816,58103.0,2021-05-20,704.76,4,0.0,162.09479999999996
CA-2021-111332,NC-18340,OFF-FA-10001843,58103.0,2021-05-20,7.41,3,0.0,3.4827000000000004
CA-2021-111332,NC-18340,OFF-AR-10000657,58103.0,2021-05-20,21.5,10,0.0,7.094999999999998
CA-2021-117044,HA-14920,OFF-FA-10000936,60623.0,2021-09-11,10.528,4,0.2,3.2899999999999996
CA-2021-117044,HA-14920,OFF-PA-10003657,60623.0,2021-09-11,20.544000000000004,6,0.2,6.419999999999996
US-2020-165078,MA-17995,OFF-BI-10001989,46226.0,2020-11-05,104.9,5,0.0,50.352
US-2020-165078,MA-17995,OFF-AR-10002987,46226.0,2020-11-05,39.68,2,0.0,16.268800000000002
US-2020-165078,MA-17995,OFF-LA-10000414,46226.0,2020-11-05,51.75,5,0.0,24.84
US-2021-169320,LH-16900,OFF-AR-10003602,46514.0,2021-07-23,11.68,2,0.0,5.489599999999999
US-2021-169320,LH-16900,TEC-AC-10002550,46514.0,2021-07-23,159.75,5,0.0,11.182499999999997
CA-2020-158575,SB-20290,OFF-AP-10002998,44240.0,2020-11-18,103.96799999999999,6,0.2,16.894799999999996
CA-2018-166954,BT-11305,FUR-FU-10003708,91776.0,2018-04-25,303.25,5,0.0,63.6825
CA-2018-166954,BT-11305,OFF-AP-10001391,91776.0,2018-04-25,270.71999999999997,3,0.0,78.50879999999997
CA-2018-166954,BT-11305,FUR-CH-10003973,91776.0,2018-04-25,1487.04,5,0.2,148.70400000000006
CA-2019-140830,PS-18970,OFF-EN-10000461,42420.0,2019-11-30,17.48,2,0.0,8.2156
CA-2019-140830,PS-18970,OFF-EN-10002831,42420.0,2019-11-30,71.88,2,0.0,32.346
CA-2019-152891,TB-21625,OFF-AR-10004648,94110.0,2019-10-25,60.449999999999996,3,0.0,16.3215
CA-2019-152891,TB-21625,FUR-TA-10001857,94110.0,2019-10-25,253.176,3,0.2,-31.64700000000002
US-2019-122784,RA-19915,OFF-BI-10000546,60035.0,2019-07-20,2.879999999999999,5,0.8,-4.4639999999999995
US-2019-122784,RA-19915,FUR-BO-10004690,60035.0,2019-07-20,384.94399999999996,4,0.3,-126.48159999999999
US-2019-122784,RA-19915,TEC-PH-10001557,60035.0,2019-07-20,153.584,2,0.2,13.438599999999994
US-2019-122784,RA-19915,FUR-BO-10002545,60035.0,2019-07-20,913.4300000000001,5,0.3,-52.19599999999991
CA-2020-156811,BP-11095,OFF-AP-10001366,94122.0,2020-10-27,43.92,4,0.0,11.858400000000003
CA-2020-156811,BP-11095,OFF-BI-10001628,94122.0,2020-10-27,25.031999999999996,3,0.2,7.822499999999998
CA-2021-111556,CD-11920,OFF-PA-10003651,10035.0,2021-11-20,46.76,7,0.0,22.4448
CA-2021-111556,CD-11920,FUR-BO-10003159,10035.0,2021-11-20,183.96800000000002,2,0.2,-25.29560000000002
